64 clusters
Cluster 0
75.00, 106.00
62.00, 96.00
79.00, 97.00
77.00, 101.00
71.00, 109.00
71.00, 105.00
71.00, 97.00
66.00, 97.00
66.00, 99.00
80.00, 100.00
61.00, 106.00
64.00, 97.00
71.00, 107.00
59.00, 100.00
69.00, 101.00
80.00, 107.00
74.00, 95.00
76.00, 109.00
80.00, 100.00
81.00, 100.00
76.00, 99.00
74.00, 97.00
74.00, 98.00
68.00, 96.00
64.00, 100.00
65.00, 96.00
72.00, 96.00
73.00, 98.00
71.00, 98.00
74.00, 110.00
78.00, 104.00
77.00, 95.00
56.00, 100.00
60.00, 97.00
77.00, 98.00
58.00, 110.00
73.00, 96.00
66.00, 96.00
59.00, 119.00
59.00, 97.00
80.00, 113.00
63.00, 108.00
75.00, 106.00
77.00, 109.00
60.00, 97.00
58.00, 118.00
75.00, 99.00
79.00, 112.00
75.00, 100.00
65.00, 106.00
76.00, 99.00
65.00, 119.00
61.00, 97.00
74.00, 103.00
74.00, 106.00
66.00, 101.00
71.00, 96.00
56.00, 102.00
49.00, 110.00
56.00, 121.00
76.00, 99.00
80.00, 100.00
75.00, 100.00
61.00, 118.00
61.00, 125.00
78.00, 107.00
76.00, 99.00
60.00, 121.00
75.00, 102.00
81.00, 101.00
78.00, 101.00
74.00, 98.00
78.00, 100.00
78.00, 102.00
71.00, 100.00
72.00, 103.00
79.00, 103.00
70.00, 96.00
69.00, 117.00
71.00, 99.00
67.00, 100.00
73.00, 117.00
68.00, 102.00
75.00, 96.00
73.00, 95.00
71.00, 104.00
78.00, 97.00
76.00, 95.00
71.00, 97.00
69.00, 102.00
71.00, 114.00
77.00, 101.00
74.00, 116.00
74.00, 111.00
69.00, 109.00
73.00, 111.00
79.00, 114.00
75.00, 97.00
75.00, 110.00
79.00, 102.00
72.00, 100.00
72.00, 97.00
67.00, 101.00
70.00, 98.00
63.00, 106.00
76.00, 102.00
66.00, 117.00
63.00, 123.00
72.00, 95.00
64.00, 121.00
71.00, 107.00
79.00, 105.00
61.00, 125.00
79.00, 103.00
72.00, 104.00
67.00, 112.00
72.00, 96.00
78.00, 98.00
73.00, 105.00
80.00, 102.00
82.00, 103.00
75.00, 115.00
73.00, 103.00
65.00, 105.00
61.00, 117.00
65.00, 97.00
64.00, 105.00
71.00, 110.00
82.00, 102.00
70.00, 98.00
69.00, 98.00
73.00, 99.00
74.00, 107.00
69.00, 101.00
76.00, 98.00
61.00, 100.00
79.00, 111.00
71.00, 113.00
66.00, 115.00
65.00, 112.00
67.00, 100.00
80.00, 101.00
72.00, 112.00
72.00, 104.00
68.00, 104.00
80.00, 103.00
80.00, 108.00
77.00, 107.00
76.00, 101.00
82.00, 109.00
73.00, 115.00
82.00, 106.00
79.00, 106.00
74.00, 100.00
75.00, 110.00
66.00, 114.00
75.00, 112.00
79.00, 106.00
74.00, 100.00
75.00, 111.00
66.00, 114.00
75.00, 112.00
Cluster 1
116.00, 119.00
115.00, 124.00
122.00, 119.00
118.00, 120.00
116.00, 117.00
120.00, 119.00
119.00, 119.00
121.00, 117.00
122.00, 119.00
121.00, 120.00
120.00, 118.00
115.00, 122.00
117.00, 120.00
119.00, 117.00
116.00, 119.00
116.00, 124.00
122.00, 119.00
117.00, 116.00
118.00, 119.00
116.00, 117.00
120.00, 118.00
119.00, 119.00
121.00, 118.00
121.00, 120.00
123.00, 118.00
119.00, 119.00
115.00, 122.00
117.00, 120.00
119.00, 117.00
116.00, 119.00
122.00, 120.00
116.00, 124.00
122.00, 119.00
117.00, 120.00
116.00, 117.00
119.00, 119.00
119.00, 118.00
120.00, 118.00
122.00, 119.00
121.00, 119.00
122.00, 118.00
119.00, 119.00
116.00, 122.00
117.00, 119.00
120.00, 116.00
115.00, 119.00
115.00, 124.00
122.00, 119.00
118.00, 119.00
116.00, 118.00
120.00, 118.00
119.00, 118.00
121.00, 117.00
122.00, 119.00
121.00, 120.00
123.00, 118.00
119.00, 119.00
116.00, 122.00
117.00, 120.00
120.00, 116.00
116.00, 119.00
122.00, 120.00
116.00, 124.00
122.00, 119.00
118.00, 120.00
116.00, 117.00
120.00, 118.00
119.00, 118.00
120.00, 117.00
122.00, 119.00
121.00, 120.00
123.00, 118.00
119.00, 118.00
116.00, 122.00
117.00, 120.00
119.00, 116.00
120.00, 118.00
120.00, 121.00
119.00, 117.00
116.00, 117.00
116.00, 120.00
117.00, 120.00
120.00, 122.00
118.00, 122.00
117.00, 119.00
117.00, 124.00
122.00, 118.00
120.00, 119.00
120.00, 118.00
116.00, 123.00
121.00, 121.00
118.00, 120.00
119.00, 121.00
121.00, 117.00
115.00, 120.00
113.00, 117.00
116.00, 117.00
119.00, 118.00
122.00, 117.00
119.00, 120.00
121.00, 121.00
115.00, 117.00
118.00, 121.00
121.00, 119.00
118.00, 121.00
121.00, 117.00
114.00, 118.00
114.00, 119.00
117.00, 116.00
120.00, 120.00
116.00, 116.00
119.00, 119.00
121.00, 119.00
121.00, 117.00
119.00, 122.00
119.00, 123.00
122.00, 120.00
120.00, 119.00
122.00, 117.00
116.00, 119.00
117.00, 118.00
122.00, 119.00
121.00, 121.00
119.00, 122.00
119.00, 120.00
119.00, 123.00
120.00, 118.00
115.00, 117.00
117.00, 116.00
119.00, 119.00
117.00, 119.00
121.00, 120.00
117.00, 116.00
118.00, 117.00
118.00, 118.00
119.00, 121.00
120.00, 121.00
122.00, 120.00
119.00, 121.00
115.00, 120.00
120.00, 117.00
114.00, 119.00
119.00, 123.00
117.00, 118.00
119.00, 119.00
118.00, 120.00
120.00, 118.00
122.00, 119.00
119.00, 120.00
120.00, 121.00
120.00, 119.00
120.00, 122.00
120.00, 120.00
122.00, 120.00
115.00, 117.00
117.00, 118.00
118.00, 121.00
121.00, 119.00
115.00, 117.00
116.00, 120.00
117.00, 119.00
122.00, 117.00
121.00, 121.00
118.00, 123.00
120.00, 122.00
119.00, 120.00
121.00, 121.00
116.00, 118.00
117.00, 120.00
118.00, 121.00
117.00, 118.00
119.00, 116.00
118.00, 119.00
122.00, 118.00
121.00, 121.00
118.00, 123.00
124.00, 117.00
119.00, 123.00
121.00, 121.00
117.00, 117.00
122.00, 119.00
120.00, 122.00
121.00, 121.00
116.00, 121.00
117.00, 124.00
115.00, 121.00
120.00, 119.00
118.00, 125.00
114.00, 116.00
117.00, 117.00
116.00, 122.00
119.00, 122.00
120.00, 118.00
119.00, 120.00
118.00, 119.00
115.00, 116.00
121.00, 119.00
120.00, 122.00
122.00, 120.00
120.00, 120.00
116.00, 121.00
117.00, 122.00
115.00, 117.00
119.00, 117.00
119.00, 119.00
118.00, 120.00
115.00, 117.00
114.00, 122.00
123.00, 118.00
116.00, 118.00
118.00, 117.00
120.00, 120.00
119.00, 122.00
117.00, 116.00
117.00, 117.00
118.00, 123.00
118.00, 119.00
118.00, 123.00
122.00, 117.00
116.00, 116.00
123.00, 118.00
114.00, 120.00
123.00, 118.00
117.00, 116.00
116.00, 117.00
118.00, 123.00
121.00, 120.00
119.00, 121.00
116.00, 125.00
120.00, 120.00
116.00, 119.00
117.00, 122.00
120.00, 120.00
116.00, 117.00
115.00, 119.00
114.00, 116.00
117.00, 118.00
117.00, 117.00
120.00, 121.00
121.00, 120.00
122.00, 119.00
116.00, 120.00
117.00, 122.00
119.00, 121.00
120.00, 120.00
118.00, 118.00
115.00, 119.00
113.00, 122.00
116.00, 120.00
120.00, 116.00
120.00, 121.00
120.00, 116.00
118.00, 118.00
122.00, 118.00
122.00, 117.00
115.00, 118.00
116.00, 123.00
114.00, 118.00
115.00, 116.00
120.00, 119.00
115.00, 116.00
116.00, 116.00
114.00, 118.00
119.00, 121.00
117.00, 121.00
119.00, 120.00
119.00, 119.00
116.00, 123.00
118.00, 120.00
117.00, 120.00
113.00, 116.00
119.00, 116.00
121.00, 119.00
123.00, 116.00
118.00, 119.00
117.00, 120.00
117.00, 120.00
123.00, 117.00
118.00, 124.00
117.00, 124.00
118.00, 117.00
119.00, 122.00
117.00, 121.00
118.00, 121.00
121.00, 121.00
120.00, 122.00
117.00, 118.00
120.00, 121.00
118.00, 119.00
119.00, 123.00
120.00, 119.00
113.00, 116.00
117.00, 117.00
117.00, 118.00
121.00, 121.00
119.00, 122.00
117.00, 118.00
118.00, 116.00
117.00, 120.00
114.00, 120.00
121.00, 116.00
122.00, 120.00
115.00, 119.00
120.00, 118.00
116.00, 117.00
118.00, 118.00
117.00, 120.00
119.00, 123.00
119.00, 122.00
122.00, 120.00
118.00, 117.00
122.00, 120.00
122.00, 119.00
119.00, 121.00
119.00, 122.00
122.00, 120.00
117.00, 120.00
115.00, 116.00
117.00, 116.00
120.00, 116.00
113.00, 118.00
115.00, 116.00
118.00, 116.00
119.00, 121.00
121.00, 120.00
113.00, 118.00
118.00, 119.00
119.00, 123.00
121.00, 119.00
119.00, 122.00
117.00, 120.00
119.00, 122.00
116.00, 116.00
117.00, 118.00
117.00, 119.00
116.00, 120.00
118.00, 122.00
122.00, 116.00
117.00, 117.00
118.00, 121.00
122.00, 120.00
121.00, 120.00
120.00, 122.00
116.00, 116.00
118.00, 119.00
118.00, 120.00
121.00, 117.00
120.00, 120.00
114.00, 116.00
116.00, 120.00
119.00, 119.00
118.00, 117.00
119.00, 122.00
115.00, 119.00
119.00, 121.00
123.00, 118.00
120.00, 121.00
120.00, 120.00
120.00, 117.00
120.00, 118.00
117.00, 120.00
120.00, 120.00
115.00, 118.00
119.00, 118.00
117.00, 119.00
118.00, 125.00
115.00, 118.00
117.00, 119.00
121.00, 121.00
117.00, 121.00
120.00, 119.00
120.00, 117.00
113.00, 116.00
117.00, 118.00
118.00, 124.00
118.00, 121.00
118.00, 122.00
117.00, 116.00
116.00, 116.00
119.00, 121.00
122.00, 120.00
122.00, 120.00
118.00, 117.00
114.00, 117.00
117.00, 122.00
116.00, 120.00
122.00, 119.00
118.00, 119.00
120.00, 121.00
119.00, 122.00
118.00, 120.00
119.00, 120.00
124.00, 117.00
117.00, 125.00
118.00, 117.00
116.00, 120.00
118.00, 118.00
122.00, 118.00
113.00, 117.00
119.00, 118.00
116.00, 122.00
118.00, 120.00
119.00, 118.00
123.00, 116.00
113.00, 119.00
118.00, 121.00
117.00, 120.00
119.00, 120.00
114.00, 118.00
117.00, 121.00
120.00, 122.00
120.00, 122.00
120.00, 117.00
120.00, 117.00
116.00, 116.00
114.00, 116.00
118.00, 122.00
116.00, 116.00
116.00, 117.00
119.00, 121.00
114.00, 118.00
120.00, 121.00
119.00, 121.00
120.00, 118.00
120.00, 122.00
116.00, 119.00
119.00, 121.00
117.00, 118.00
115.00, 120.00
114.00, 116.00
121.00, 119.00
116.00, 119.00
118.00, 123.00
124.00, 116.00
121.00, 120.00
120.00, 117.00
124.00, 116.00
115.00, 117.00
121.00, 117.00
120.00, 117.00
118.00, 125.00
115.00, 118.00
118.00, 118.00
118.00, 121.00
120.00, 118.00
121.00, 121.00
121.00, 120.00
116.00, 117.00
117.00, 116.00
115.00, 121.00
120.00, 119.00
118.00, 123.00
119.00, 120.00
120.00, 118.00
120.00, 119.00
120.00, 119.00
117.00, 124.00
120.00, 120.00
121.00, 119.00
120.00, 121.00
123.00, 117.00
120.00, 118.00
118.00, 116.00
119.00, 117.00
116.00, 118.00
114.00, 116.00
119.00, 120.00
115.00, 116.00
120.00, 122.00
119.00, 122.00
118.00, 117.00
120.00, 118.00
118.00, 122.00
121.00, 120.00
122.00, 119.00
119.00, 121.00
123.00, 116.00
118.00, 117.00
117.00, 120.00
119.00, 117.00
113.00, 118.00
115.00, 116.00
117.00, 117.00
117.00, 123.00
116.00, 118.00
116.00, 118.00
117.00, 118.00
120.00, 121.00
120.00, 120.00
119.00, 120.00
120.00, 122.00
123.00, 117.00
118.00, 118.00
118.00, 118.00
114.00, 122.00
114.00, 118.00
117.00, 121.00
117.00, 117.00
117.00, 124.00
119.00, 121.00
122.00, 119.00
120.00, 120.00
120.00, 117.00
118.00, 119.00
121.00, 117.00
122.00, 120.00
118.00, 117.00
115.00, 120.00
120.00, 117.00
118.00, 121.00
115.00, 122.00
115.00, 116.00
118.00, 125.00
120.00, 121.00
120.00, 117.00
116.00, 122.00
121.00, 119.00
119.00, 120.00
116.00, 117.00
116.00, 118.00
116.00, 116.00
115.00, 118.00
119.00, 121.00
121.00, 116.00
116.00, 121.00
120.00, 118.00
118.00, 122.00
118.00, 119.00
117.00, 119.00
120.00, 122.00
119.00, 121.00
116.00, 118.00
116.00, 117.00
114.00, 116.00
116.00, 116.00
114.00, 118.00
119.00, 122.00
115.00, 119.00
121.00, 120.00
120.00, 122.00
120.00, 118.00
120.00, 121.00
120.00, 116.00
117.00, 120.00
114.00, 118.00
118.00, 123.00
113.00, 117.00
118.00, 120.00
118.00, 117.00
119.00, 123.00
117.00, 122.00
121.00, 121.00
121.00, 119.00
122.00, 120.00
118.00, 121.00
117.00, 116.00
114.00, 118.00
117.00, 119.00
117.00, 121.00
114.00, 117.00
117.00, 118.00
121.00, 119.00
116.00, 118.00
120.00, 118.00
121.00, 120.00
115.00, 119.00
121.00, 120.00
118.00, 120.00
118.00, 120.00
115.00, 118.00
117.00, 124.00
116.00, 116.00
115.00, 123.00
121.00, 118.00
120.00, 120.00
118.00, 118.00
117.00, 120.00
121.00, 120.00
117.00, 117.00
114.00, 117.00
116.00, 116.00
122.00, 118.00
119.00, 116.00
116.00, 116.00
117.00, 122.00
121.00, 121.00
117.00, 120.00
122.00, 117.00
118.00, 120.00
118.00, 121.00
121.00, 120.00
114.00, 120.00
116.00, 119.00
118.00, 118.00
114.00, 119.00
119.00, 116.00
117.00, 123.00
115.00, 118.00
114.00, 116.00
118.00, 121.00
119.00, 117.00
115.00, 116.00
120.00, 121.00
115.00, 116.00
118.00, 123.00
122.00, 117.00
115.00, 118.00
120.00, 117.00
119.00, 119.00
120.00, 116.00
115.00, 120.00
116.00, 120.00
118.00, 120.00
119.00, 118.00
117.00, 120.00
121.00, 118.00
120.00, 118.00
120.00, 122.00
119.00, 121.00
121.00, 116.00
114.00, 117.00
119.00, 120.00
118.00, 119.00
118.00, 119.00
122.00, 118.00
117.00, 118.00
120.00, 120.00
116.00, 117.00
120.00, 116.00
115.00, 117.00
115.00, 116.00
118.00, 125.00
121.00, 116.00
115.00, 119.00
119.00, 119.00
120.00, 118.00
120.00, 120.00
120.00, 120.00
117.00, 117.00
117.00, 116.00
116.00, 120.00
119.00, 120.00
113.00, 116.00
117.00, 119.00
121.00, 120.00
118.00, 116.00
118.00, 117.00
115.00, 116.00
114.00, 116.00
119.00, 119.00
114.00, 118.00
118.00, 121.00
122.00, 118.00
119.00, 122.00
120.00, 120.00
118.00, 117.00
117.00, 117.00
114.00, 116.00
114.00, 122.00
119.00, 118.00
117.00, 118.00
120.00, 120.00
121.00, 120.00
118.00, 125.00
123.00, 117.00
116.00, 117.00
116.00, 119.00
115.00, 117.00
118.00, 116.00
115.00, 118.00
113.00, 116.00
116.00, 118.00
121.00, 118.00
118.00, 119.00
121.00, 118.00
117.00, 119.00
122.00, 119.00
122.00, 119.00
118.00, 118.00
119.00, 117.00
114.00, 116.00
114.00, 118.00
118.00, 116.00
117.00, 125.00
113.00, 118.00
120.00, 118.00
120.00, 120.00
121.00, 121.00
117.00, 116.00
116.00, 120.00
118.00, 121.00
120.00, 120.00
121.00, 121.00
122.00, 118.00
117.00, 118.00
115.00, 120.00
121.00, 121.00
118.00, 117.00
120.00, 119.00
120.00, 117.00
118.00, 124.00
116.00, 117.00
121.00, 119.00
120.00, 120.00
123.00, 118.00
121.00, 119.00
116.00, 116.00
123.00, 118.00
117.00, 119.00
116.00, 119.00
117.00, 116.00
118.00, 116.00
113.00, 118.00
113.00, 121.00
117.00, 117.00
122.00, 117.00
121.00, 121.00
116.00, 117.00
116.00, 119.00
115.00, 121.00
119.00, 121.00
120.00, 121.00
121.00, 120.00
117.00, 121.00
119.00, 118.00
119.00, 117.00
121.00, 120.00
118.00, 120.00
117.00, 118.00
118.00, 117.00
118.00, 123.00
118.00, 121.00
121.00, 120.00
120.00, 119.00
116.00, 122.00
121.00, 121.00
122.00, 119.00
121.00, 119.00
122.00, 120.00
120.00, 117.00
118.00, 119.00
116.00, 116.00
115.00, 116.00
117.00, 126.00
115.00, 119.00
117.00, 121.00
120.00, 118.00
115.00, 122.00
118.00, 124.00
115.00, 117.00
116.00, 121.00
120.00, 120.00
117.00, 119.00
119.00, 122.00
119.00, 119.00
121.00, 118.00
118.00, 117.00
119.00, 116.00
120.00, 122.00
116.00, 124.00
120.00, 122.00
119.00, 121.00
123.00, 117.00
116.00, 124.00
117.00, 124.00
116.00, 125.00
122.00, 120.00
119.00, 121.00
116.00, 119.00
118.00, 118.00
117.00, 123.00
122.00, 120.00
121.00, 120.00
119.00, 120.00
116.00, 118.00
118.00, 120.00
117.00, 122.00
117.00, 126.00
114.00, 119.00
120.00, 121.00
118.00, 123.00
121.00, 121.00
118.00, 121.00
121.00, 121.00
121.00, 118.00
123.00, 118.00
119.00, 119.00
119.00, 123.00
122.00, 120.00
118.00, 118.00
116.00, 118.00
121.00, 120.00
117.00, 121.00
118.00, 120.00
121.00, 121.00
121.00, 121.00
120.00, 121.00
118.00, 121.00
121.00, 116.00
119.00, 117.00
116.00, 117.00
117.00, 119.00
113.00, 125.00
114.00, 124.00
114.00, 117.00
121.00, 117.00
119.00, 118.00
118.00, 121.00
120.00, 117.00
118.00, 121.00
121.00, 121.00
120.00, 121.00
114.00, 123.00
117.00, 120.00
117.00, 123.00
116.00, 125.00
118.00, 117.00
121.00, 117.00
118.00, 116.00
122.00, 120.00
120.00, 117.00
119.00, 120.00
116.00, 116.00
117.00, 116.00
116.00, 117.00
120.00, 117.00
119.00, 118.00
120.00, 118.00
118.00, 121.00
120.00, 122.00
121.00, 120.00
121.00, 121.00
117.00, 116.00
119.00, 119.00
118.00, 116.00
119.00, 122.00
113.00, 116.00
115.00, 117.00
114.00, 118.00
120.00, 116.00
119.00, 120.00
118.00, 118.00
118.00, 117.00
115.00, 123.00
118.00, 118.00
118.00, 118.00
119.00, 123.00
118.00, 119.00
121.00, 121.00
120.00, 118.00
123.00, 118.00
113.00, 117.00
119.00, 118.00
119.00, 122.00
117.00, 120.00
118.00, 120.00
116.00, 117.00
120.00, 121.00
117.00, 118.00
114.00, 117.00
119.00, 117.00
117.00, 116.00
118.00, 116.00
115.00, 120.00
116.00, 121.00
117.00, 124.00
115.00, 120.00
117.00, 116.00
114.00, 119.00
119.00, 116.00
116.00, 121.00
120.00, 119.00
122.00, 120.00
119.00, 122.00
114.00, 117.00
115.00, 118.00
120.00, 122.00
119.00, 118.00
118.00, 119.00
114.00, 122.00
115.00, 117.00
117.00, 117.00
115.00, 119.00
117.00, 117.00
117.00, 117.00
113.00, 116.00
118.00, 121.00
117.00, 126.00
116.00, 116.00
121.00, 117.00
120.00, 121.00
117.00, 117.00
119.00, 121.00
120.00, 120.00
120.00, 119.00
120.00, 119.00
122.00, 120.00
116.00, 118.00
118.00, 121.00
118.00, 121.00
116.00, 122.00
118.00, 119.00
